Ensembl_ID	count	chromosome	start	end
ENSG00000142188	1372.0	21	33432485	33480011
ENSG00000116717	602.0	1	67685061	67688338
ENSG00000170890	0.0	12	120322111	120327789
ENSG00000163389	1929.0	3	119468938	119494708
ENSG00000118680	17964.0	18	3261909	3278284
ENSG00000176567	0.0	11	48263861	48264778
ENSG00000176294	0.0	14	19719015	19830253
ENSG00000123338	2.0	12	54497711	54548238
ENSG00000118689	6571.22	6	108559835	108684774
ENSG00000100401	6764.0	22	41245611	41286251
ENSG00000178828	0.0	1	19814029	19815278
ENSG00000136870	1997.0	9	101398873	101410660
ENSG00000136872	0.0	9	101420578	101435823
ENSG00000136875	2945.0	9	113275343	113292905
ENSG00000136874	1321.0	9	99906633	99970341
ENSG00000132554	0.0	8	99960936	100131268
ENSG00000204501	0.0	1	13315581	13322598
ENSG00000178821	6.0	1	1917590	1919273
ENSG00000105583	2423.0	19	12668071	12671356
ENSG00000152904	1178.0	1	235327350	235344532
ENSG00000204505	0.0	1	13172455	13179464
ENSG00000227877	0.0	10	59736692	59756041
ENSG00000178826	0.0	7	143279957	143288048
ENSG00000178795	0.0	11	77216558	77301687
ENSG00000163132	62.0	4	4859666	4863936
ENSG00000163131	26.0	1	150730196	150765957
ENSG00000215217	2.0	5	7830378	7851490
ENSG00000168701	674.0	16	67227103	67229278
ENSG00000168702	25.0	2	140231423	142131701
ENSG00000168703	0.0	20	45123425	45124465
ENSG00000109184	3399.0	4	51843000	51916837
ENSG00000182346	0.0	13	105465867	105491034
ENSG00000203805	6.0	10	120456954	120589855
ENSG00000166562	193.0	18	59139477	59158836
ENSG00000188215	6283.0	16	20854925	20900384
ENSG00000116525	234.0	1	33145402	33182059
ENSG00000244476	0.0	6	11102489	11111732
ENSG00000182326	1853.0	12	6988259	7071032
ENSG00000188211	795.0	11	17351726	17377341
ENSG00000182324	14.0	19	48455509	48466980
ENSG00000182325	121.0	8	144355431	144359376
ENSG00000162669	50.0	1	91260766	91404869
ENSG00000185920	547.0	9	95442980	95517057
ENSG00000166569	1.0	18	59275156	59318649
ENSG00000188219	0.0	2	131218067	131265278
ENSG00000185926	0.0	11	54603069	54603998
ENSG00000147223	1.0	X	106900063	106903335
ENSG00000135413	0.0	12	54630811	54634895
ENSG00000143125	0.0	1	110451200	110457354
ENSG00000115425	418.0	2	215996329	216082955
ENSG00000204644	0.0	6	29672392	29681110
ENSG00000204642	0.0	6	29722775	29738528
ENSG00000215717	2732.0	1	109089803	109096934
ENSG00000204640	0.0	2	100470482	100483280
ENSG00000027847	1380.0	5	177600100	177610347
ENSG00000106976	662.0	9	128191655	128255248
ENSG00000163399	11672.0	1	116372668	116410261
ENSG00000163394	0.0	4	26481400	26490462
ENSG00000163395	1.0	1	201190825	201228952
ENSG00000163393	4.0	1	115976498	116070054
ENSG00000115306	64375.0	2	54456285	54671445
ENSG00000115307	2029.0	2	74526645	74529939
ENSG00000154553	459.0	4	185500660	185535612
ENSG00000071282	1056.0	3	8501707	8574673
ENSG00000105258	551.0	19	36113710	36115346
ENSG00000228696	80.86	17	46274784	46361797
ENSG00000105251	0.0	19	4278601	4290724
ENSG00000092621	6099.0	1	119648411	119744226
ENSG00000105255	771.0	19	4304600	4323843
ENSG00000105254	3218.0	19	36114289	36125947
ENSG00000114439	8733.0	3	107522936	107811324
ENSG00000147996	560.13	9	65668805	65734041
ENSG00000268916	0.0	X	152753921	152760222
ENSG00000261115	22.0	7	141074232	141480380
ENSG00000268279	0.55	3	14135217	14148252
ENSG00000128268	41.0	22	39457344	39492194
ENSG00000051180	508.0	15	40694774	40732339
ENSG00000136383	13.0	15	84816680	84873482
ENSG00000221916	6.0	19	49118397	49119140
ENSG00000260286	0.0	6	24797321	24798889
ENSG00000260287	0.3	17	36323884	36334759
ENSG00000132801	675.0	20	45857617	45879122
ENSG00000151893	8006.0	10	118674167	118755249
ENSG00000221910	0.0	7	143935166	143936279
ENSG00000168140	871.0	16	4371848	4383528
ENSG00000148341	1487.0	9	129007036	129028303
ENSG00000015520	0.0	7	44512535	44541315
ENSG00000081985	0.0	1	67307364	67396900
ENSG00000128394	82.64	22	39040604	39053910
ENSG00000004866	1439.0	7	116953238	117230103
ENSG00000141579	0.0	17	82829435	82840578
ENSG00000141576	104.0	17	76142453	76240373
ENSG00000177169	141.0	12	131894651	131923167
ENSG00000141574	35.0	17	82321024	82334074
ENSG00000198818	845.0	6	166319728	166342591
ENSG00000183185	0.0	3	97986673	98035304
ENSG00000141570	420.0	17	79792132	79801683
ENSG00000183186	4.0	19	405438	409170
ENSG00000139636	1016.0	12	49096551	49110900
ENSG00000144647	490.0	3	43079232	43106076
ENSG00000148803	372.0	10	133355154	133358035
ENSG00000187742	1936.0	9	89318506	89359662
ENSG00000187741	978.0	16	89737549	89816657
ENSG00000139631	185.0	12	53157663	53180909
ENSG00000172530	770.0	16	87949244	88077318
ENSG00000172531	9983.0	11	67398183	67421183
ENSG00000227729	0.0	14	103940426	103942308
ENSG00000172534	1133.0	X	153947553	153971807
ENSG00000170222	307.0	17	10697594	10711233
ENSG00000173915	316.0	10	103389041	103396466
ENSG00000173914	1176.7	11	66664998	66677921
ENSG00000173917	117.0	17	48540894	48544989
ENSG00000198814	1113.9	X	30653359	30731456
ENSG00000173662	1.0	1	6555181	6579757
ENSG00000146409	430.0	6	132769370	132798553
ENSG00000173660	6470.98	1	46303631	46316776
ENSG00000233822	3012.16	6	27837760	27865798
ENSG00000147804	37.0	8	144409742	144416895
ENSG00000136122	826.0	13	72727749	72756198
ENSG00000198812	0.0	12	69608564	69611162
ENSG00000185670	639.0	11	62748319	62754188
ENSG00000171388	12.0	X	129645259	129654937
ENSG00000185674	0.0	2	99242246	99255282
ENSG00000154518	5053.0	2	175176258	175184607
ENSG00000127191	323.0	9	136881912	136926607
ENSG00000153237	20.0	2	158171081	158456753
ENSG00000153234	283.0	2	156324432	156342348
ENSG00000153233	19.0	12	70638073	70920843
ENSG00000101310	5248.0	20	18507493	18561415
ENSG00000154511	581.0	1	92832737	92961522
ENSG00000150361	0.0	13	69700594	70108493
ENSG00000102804	4804.0	13	44432143	44577147
ENSG00000141759	2521.0	18	79970811	80033949
ENSG00000250799	0.0	19	35799988	35813299
ENSG00000078487	37.0	7	100400826	100428992
ENSG00000155792	40.0	8	119873717	120050913
ENSG00000104093	6380.0	15	51447711	51622833
ENSG00000141753	16391.0	17	40443461	40457731
ENSG00000141750	0.0	17	39210536	39225872
ENSG00000137831	41090.0	15	70654554	70763593
ENSG00000141756	9421.0	17	41812680	41823217
ENSG00000261884	55.26	16	67929614	67936017
ENSG00000137834	429.0	15	66702228	66782848
ENSG00000135862	65331.0	1	183023460	183145592
ENSG00000112305	1709.0	6	70667776	70862015
ENSG00000112304	575.0	6	24667035	24705065
ENSG00000112655	5190.0	6	43076268	43161719
ENSG00000112306	27881.0	6	132814441	132817564
ENSG00000187566	25.0	6	18120440	18122687
ENSG00000112303	0.0	6	132743870	132763459
ENSG00000127526	3491.0	19	16549831	16572382
ENSG00000127529	0.0	19	14941489	14942448
ENSG00000162444	0.0	1	9997206	10016020
ENSG00000187569	0.0	12	7711454	7717559
ENSG00000070081	3015.0	11	17208153	17349974
ENSG00000112308	4578.0	6	24704861	24720836
ENSG00000112659	1121.0	6	43182175	43224587
ENSG00000112658	2705.0	6	43171299	43181507
ENSG00000186160	0.0	1	47067488	47118319
ENSG00000113303	0.0	5	180899077	180950906
ENSG00000113300	2539.0	5	180494412	180578405
ENSG00000034510	5170.0	2	84905625	84906675
ENSG00000186166	417.0	11	118998142	119015791
ENSG00000073282	0.0	3	189631416	189897279
ENSG00000096654	959.0	6	27450743	27473118
ENSG00000120458	440.0	11	124766498	124800673
ENSG00000254470	346.0	11	65775893	65780802
ENSG00000185585	227.0	9	124777158	124814885
ENSG00000113282	7433.0	5	157785743	157859175
ENSG00000278299	0.86	17	38057693	38068592
ENSG00000183530	5125.0	22	31676256	31750140
ENSG00000125962	1324.75	X	102599168	102604159
ENSG00000090372	2271.0	19	46719507	46746994
ENSG00000089737	10975.0	14	94048291	94081245
ENSG00000125966	65.0	20	35226654	35277000
ENSG00000125965	1935.0	20	35433347	35454746
ENSG00000270181	443.92	13	102799110	102876001
ENSG00000158296	156.0	20	46557823	46684467
ENSG00000054967	315.0	11	73376264	73397474
ENSG00000139648	0.0	12	52543909	52553147
ENSG00000189046	402.0	12	109088188	109093631
ENSG00000158321	71.0	7	69598919	70793068
ENSG00000275356	0.0	7	124777292	124790689
ENSG00000076706	4659.0	11	119308529	119321521
ENSG00000014123	4333.0	6	96521595	96555276
ENSG00000070669	2199.0	7	97852118	97872542
ENSG00000206483	0.0	3	126571789	126572636
ENSG00000070886	0.0	1	22563564	22603594
ENSG00000116824	0.0	1	116754385	116769228
ENSG00000271449	0.0	X	135811668	135820012
ENSG00000070882	5083.0	7	24796539	24981634
ENSG00000130433	0.0	19	53992288	54012669
ENSG00000271447	0.0	17	35756249	35795707
ENSG00000270249	1.62	7	102541501	102592444
ENSG00000073067	0.0	7	983199	989640
ENSG00000158292	225.0	1	6247346	6260975
ENSG00000073060	288.0	12	124776856	124882668
ENSG00000229859	2.0	11	61203307	61213098
ENSG00000006712	3339.0	19	39385852	39391195
ENSG00000006715	6405.0	7	38722963	38932394
ENSG00000168621	26.0	5	37812677	37839686
ENSG00000158813	6.0	X	69616067	70039469
ENSG00000196865	5178.0	10	113854661	113917194
ENSG00000196866	2637.23	6	26198851	26199243
ENSG00000196867	659.0	19	56538948	56556810
ENSG00000168040	2446.0	11	70203163	70207390
ENSG00000158816	0.0	1	20290919	20354894
ENSG00000158815	0.0	8	22042398	22048809
ENSG00000131482	0.0	17	42900797	42913369
ENSG00000033800	3672.0	15	68054179	68198603
ENSG00000183336	368.96	16	29443056	29454964
ENSG00000213714	0.0	20	56533246	56536520
ENSG00000148660	1616.0	10	73812501	73874591
ENSG00000137522	1848.0	11	71928701	71997597
ENSG00000004975	1082.0	17	7225341	7234545
ENSG00000138622	0.0	15	73319859	73369264
ENSG00000100379	717.0	22	37051736	37063390
ENSG00000184983	2714.0	22	42085525	42090955
ENSG00000184984	4.0	15	33968720	34067457
ENSG00000184985	37.0	4	7192538	7742836
ENSG00000184986	160.0	14	105526603	105530202
ENSG00000004700	10168.0	12	21468911	21501669
ENSG00000100373	0.0	22	45284982	45295874
ENSG00000144130	0.0	2	112721486	112742879
ENSG00000150457	2811.0	13	20973032	21061547
ENSG00000133636	0.0	12	85874295	85882992
ENSG00000150455	174.0	11	126283065	126298845
ENSG00000144136	12089.0	2	112645857	112663827
ENSG00000130385	0.0	X	50910784	50916607
ENSG00000054690	4.0	14	67533301	67589612
ENSG00000141562	2284.0	17	82458180	82490537
ENSG00000050393	899.0	6	13786557	13814568
ENSG00000130383	0.0	19	5865826	5870540
ENSG00000159055	338.0	21	32268219	32279069
ENSG00000105122	0.0	19	15451624	15464571
ENSG00000273983	17740.0	6	26269405	26271815
ENSG00000176018	4270.0	5	90515611	90529584
ENSG00000145982	1159.0	6	5261044	5771580
ENSG00000123165	0.0	X	128050962	128052398
ENSG00000105854	1990.0	7	95404863	95435329
ENSG00000165959	7.0	14	95181940	95319906
ENSG00000152348	429.0	5	81972025	82276857
ENSG00000175336	0.0	12	56360569	56362823
ENSG00000110651	3695.0	11	2376177	2397419
ENSG00000164078	1.0	3	49887002	49903873
ENSG00000105856	5145.0	7	107168961	107202529
ENSG00000203760	210.0	6	126340174	126348875
ENSG00000156853	227.0	16	30602558	30624012
ENSG00000139620	2408.0	12	48653401	48682238
ENSG00000105851	3.0	7	106865278	106907145
ENSG00000181350	45.0	17	16441577	16492153
ENSG00000175334	946.0	11	66002079	66004149
ENSG00000128322	0.0	22	23573125	23580308
ENSG00000164077	465.0	3	49908862	49930173
ENSG00000164074	428.0	4	127965306	128039711
ENSG00000181355	3.0	6	9596110	10211608
ENSG00000182667	726.0	11	131370478	132336822
ENSG00000100196	8433.0	22	38468062	38483447
ENSG00000182916	414.0	X	103330196	103332326
ENSG00000155393	2622.0	16	50065941	50106387
ENSG00000175766	0.0	5	176630682	176646641
ENSG00000100191	6.0	22	32218476	32255341
ENSG00000112874	890.0	5	103548855	103562793
ENSG00000215788	28.0	1	6461151	6466195
ENSG00000182919	1015.0	11	93741591	93764749
ENSG00000171608	814.0	1	9651732	9729114
ENSG00000139624	2488.0	12	50129306	50167533
ENSG00000161642	8.0	12	54369133	54391298
ENSG00000175768	3441.96	9	37582646	37592642
ENSG00000161640	0.0	19	49948985	49961172
ENSG00000170180	0.0	4	144109303	144870953
ENSG00000161647	228.0	17	43800799	43833170
ENSG00000161133	6.13	22	20350578	20390758
ENSG00000117153	3132.0	1	202891100	202928636
ENSG00000117152	26176.0	1	163068775	163076802
ENSG00000117151	855.0	1	84549606	84574480
ENSG00000161649	0.0	17	43847148	43863629
ENSG00000117155	2989.0	1	84643707	84690803
ENSG00000117154	0.0	1	18107746	18378483
ENSG00000125787	3.0	20	3043622	3045747
ENSG00000272636	0.0	17	142789	181636
ENSG00000169393	0.0	19	47994651	48025153
ENSG00000243414	650.91	5	115578650	115602479
ENSG00000125780	0.0	20	2296001	2341078
ENSG00000110435	2277.0	11	34915829	35020591
ENSG00000142252	330.0	19	45079195	45091524
ENSG00000132329	346.0	2	237858893	237912114
ENSG00000110436	56.0	11	35251206	35420063
ENSG00000127445	1735.0	19	9835257	9849682
ENSG00000125788	0.0	20	142369	145751
ENSG00000120436	0.0	6	167156271	167158329
ENSG00000100997	2604.0	20	25294743	25390983
ENSG00000280090	0.0	11	124423904	124424893
ENSG00000100991	3845.0	20	35002404	35092871
ENSG00000171984	42.0	20	5750393	5863912
ENSG00000229415	0.0	14	36473288	36513829
ENSG00000055732	1.0	1	85018082	85048499
ENSG00000171987	0.0	11	4571423	4577820
ENSG00000149476	356.0	11	61333210	61353295
ENSG00000169902	2853.0	7	66205199	66420543
ENSG00000134058	3370.0	5	69234795	69277430
ENSG00000050820	1685.24	16	75228187	75268053
ENSG00000171988	8626.0	10	63167221	63521850
ENSG00000171989	0.0	15	59206823	59208515
ENSG00000223401	0.0	3	187743686	187746028
ENSG00000147813	406.0	8	143574785	143578649
ENSG00000187747	0.0	11	5580877	5581884
ENSG00000183580	588.0	5	15500196	15939795
ENSG00000164532	17.0	7	35202430	35254147
ENSG00000103310	0.0	16	21197450	21214510
ENSG00000107614	714.0	10	17142254	17202054
ENSG00000107341	2222.0	9	33817567	33920404
ENSG00000103313	1.0	16	3242028	3256627
ENSG00000107611	91.0	10	16823964	17129831
ENSG00000148120	1158.0	9	94726701	95087218
ENSG00000103316	0.0	16	21238874	21303083
ENSG00000143870	26323.0	2	10783391	10837977
ENSG00000162746	66.0	1	161721563	161728143
ENSG00000083812	591.86	19	58467045	58475436
ENSG00000042304	0.0	2	227610090	227648606
ENSG00000102043	4.0	X	64268081	64395431
ENSG00000214160	590.0	3	184242301	184249548
ENSG00000083817	466.0	19	57571566	57578927
ENSG00000106565	2.0	7	150791285	150801360
ENSG00000106560	1.0	7	150685697	150693641
ENSG00000168061	102.0	11	65040901	65044828
ENSG00000102048	8.0	X	15235288	15270467
ENSG00000269881	2.97	16	249547	269943
ENSG00000198601	0.0	1	248174821	248181067
ENSG00000124788	1951.0	6	16299112	16761491
ENSG00000197808	443.0	19	36637192	36666853
ENSG00000185090	14.0	1	37793802	37801137
ENSG00000124784	1402.0	6	7389496	7418037
ENSG00000164164	2664.0	4	145110838	145180161
ENSG00000124786	1609.0	6	8413068	8435483
ENSG00000124787	506.0	6	4994732	5004063
ENSG00000171180	0.0	1	248231417	248244679
ENSG00000163898	43.0	3	185506262	185552613
ENSG00000155827	3514.0	9	101533851	101563344
ENSG00000124783	17494.0	6	7268306	7347446
ENSG00000139351	10.0	12	101728648	101739472
ENSG00000139350	3666.0	12	96907223	96953777
ENSG00000176490	269.0	19	2714567	2721418
ENSG00000139354	1920.0	12	100573683	100628286
ENSG00000080166	0.0	13	94436808	94479682
ENSG00000094880	2635.0	5	138187648	138213343
ENSG00000179751	0.0	19	39202831	39204266
ENSG00000179750	695.97	22	38982347	38992804
ENSG00000147231	236.0	X	106611930	106679442
ENSG00000131165	5662.0	16	89644431	89657845
ENSG00000002016	453.15	12	912077	990053
ENSG00000147234	18.0	X	107522450	107605251
ENSG00000123836	346.0	1	207034366	207081024
ENSG00000140939	183.0	16	67170154	67175735
ENSG00000151491	7601.0	12	15620158	15882329
ENSG00000128534	1266.0	7	118184032	118192824
ENSG00000064607	3184.0	19	18990888	19034023
ENSG00000140937	35566.99	16	64943753	65126112
ENSG00000134508	408.0	18	23134564	23260467
ENSG00000140931	225.0	16	66603874	66613892
ENSG00000064601	688.0	20	45890144	45898820
ENSG00000177807	0.0	1	159998651	160070483
ENSG00000177374	1212.0	17	2054154	2063241
ENSG00000065809	4108.0	10	14518557	14774897
ENSG00000171603	4477.0	1	9729026	9824526
ENSG00000102595	4855.0	13	95801580	96053482
ENSG00000163098	0.0	19	53289601	53291626
ENSG00000102265	7760.0	X	47582313	47586789
ENSG00000177800	0.0	1	229249636	229251810
ENSG00000198315	2747.0	6	28141910	28159472
ENSG00000189164	391.0	19	37371061	37393066
ENSG00000163093	141.35	2	169479178	169506655
ENSG00000163092	39.0	2	166888487	167259753
ENSG00000171236	0.0	19	4536409	4540474
ENSG00000174948	0.0	3	154337672	154429715
ENSG00000111218	0.0	12	3381349	3593973
ENSG00000175183	3272.0	12	76858715	76879060
ENSG00000128944	2865.0	15	40382721	40394246
ENSG00000277669	23.87	16	29663279	29695144
ENSG00000182117	1706.0	15	34341713	34343177
ENSG00000111215	203.92	12	10845849	11171613
ENSG00000142065	530.0	19	36334453	36379199
ENSG00000147586	558.99	8	79918717	80030289
ENSG00000183023	11172.0	2	40097270	40611053
ENSG00000107968	148.0	10	30433937	30461833
ENSG00000166913	11313.0	20	44885676	44908532
ENSG00000166912	2538.0	15	30938941	30991607
ENSG00000104765	17134.0	8	26382898	26505636
ENSG00000135269	7252.0	7	116210493	116258783
ENSG00000170677	6624.0	18	70288901	70330200
ENSG00000107960	1036.0	10	103882542	103918205
ENSG00000068985	0.0	X	49687450	49695993
ENSG00000196139	14.02	10	5035354	5107686
ENSG00000169139	2711.0	8	48008400	48064708
ENSG00000232629	0.0	6	32756098	32763534
ENSG00000169136	157.0	19	49928702	49933935
ENSG00000169641	7908.0	1	23084023	23177808
ENSG00000169131	388.61	5	178694605	178730702
ENSG00000177721	49.0	5	43039081	43043170
ENSG00000167208	0.0	16	50666300	50681353
ENSG00000163273	5.0	2	231921820	231926403
ENSG00000167207	0.0	16	50693603	50734041
ENSG00000168515	0.0	11	62190216	62193539
ENSG00000240720	14.64	7	92112159	92179531
ENSG00000168517	124.0	17	45160700	45170040
ENSG00000197930	4896.0	14	52639916	52695900
ENSG00000197409	1990.22	6	26196840	26197250
ENSG00000183780	10.0	1	233904933	234324516
ENSG00000282419	0.0	X	124246249	124336862
ENSG00000214078	5747.91	20	35626031	35664956
ENSG00000179363	0.0	X	103710909	103714028
ENSG00000048028	2027.0	11	113797874	113875570
ENSG00000109618	792.0	4	25120014	25160442
ENSG00000240224	0.1	2	233712992	233773299
ENSG00000170852	4033.0	7	32868172	32894131
ENSG00000130844	989.0	19	53520981	53580269
ENSG00000230667	0.0	1	92074533	92075441
ENSG00000203852	7659.32	1	149852619	149854274
ENSG00000118271	0.0	18	31591726	31599021
ENSG00000176177	0.0	22	39743044	39893864
ENSG00000176170	2448.0	17	76376584	76387860
ENSG00000118276	102.0	18	31622247	31685836
ENSG00000170854	2048.0	3	97941818	97972457
ENSG00000137393	455.0	6	18387350	18468874
ENSG00000132128	5376.0	1	46261196	46303608
ENSG00000183688	5439.0	17	439978	445939
ENSG00000137392	0.0	6	35794982	35797344
ENSG00000132122	175.0	1	48295372	48472208
ENSG00000219626	155.9	2	24076526	24169640
ENSG00000197885	886.0	3	23891660	23946591
ENSG00000108187	311.0	10	68282660	68333049
ENSG00000259024	598.97	17	15436021	15563561
ENSG00000172115	7962.0	7	25120091	25125361
ENSG00000122012	0.0	5	76083172	76353939
ENSG00000214456	0.0	19	4522531	4535224
ENSG00000144339	134.0	2	191949043	192195709
ENSG00000105063	1969.45	19	55229780	55258995
ENSG00000214511	0.0	12	50953922	50970506
ENSG00000088876	1662.11	20	2481817	2524702
ENSG00000182183	0.0	1	52633344	52669683
ENSG00000171606	904.0	19	58183029	58213562
ENSG00000135842	2227.0	1	184790724	184974550
ENSG00000128928	1435.0	15	40405795	40435947
ENSG00000070413	1869.0	22	19036282	19122454
ENSG00000225932	0.38	7	144183466	144186053
ENSG00000224389	12.31	6	32014762	32035418
ENSG00000118096	2020.0	11	118544528	118572970
ENSG00000118094	0.0	11	118657316	118679690
ENSG00000124702	3759.0	6	43014103	43021298
ENSG00000174720	861.0	4	112636964	112657592
ENSG00000152910	0.0	16	76277278	76559238
ENSG00000215126	272.01	9	41131306	41199261
ENSG00000175482	774.52	11	67350777	67356972
ENSG00000162736	3723.0	1	160343272	160358952
ENSG00000146352	0.0	6	122995971	123072927
ENSG00000135597	1783.0	6	138903493	138988261
ENSG00000136463	385.0	17	63600872	63608365
ENSG00000184408	8.0	7	120273668	120750331
ENSG00000146360	0.0	6	109978256	109980718
